pop,gen,best,mean,unique
3,5412,8.762,7.2992,86
0,5413,8.762,7.3061,68
1,5413,8.762,7.2027,78
2,5413,8.762,7.3736,79
3,5413,8.762,7.2484,82
0,5414,8.762,7.4492,67
1,5414,8.762,7.2697,73
2,5414,8.762,7.1278,75
3,5414,8.762,7.235,79
0,5415,8.762,7.431,80
1,5415,8.762,7.2803,76
2,5415,8.762,7.273,78
3,5415,8.762,7.2773,83
0,5416,8.762,7.3288,71
1,5416,8.762,7.321,67
2,5416,8.762,7.2589,80
3,5416,8.762,7.2564,73
0,5417,8.762,7.2425,87
1,5417,8.762,7.3185,82
2,5417,8.762,7.3345,73
3,5417,8.762,7.2586,77
0,5418,8.762,7.4159,75
1,5418,8.762,7.3758,65
2,5418,8.762,7.2258,76
3,5418,8.762,7.1074,85
0,5419,8.762,7.1214,81
1,5419,8.762,7.2156,75
2,5419,8.762,7.3761,73
3,5419,8.762,7.1962,83
0,5420,8.762,7.1796,82
1,5420,8.762,7.3395,81
2,5420,8.762,7.3477,75
3,5420,8.762,7.1886,82
0,5421,8.762,7.2384,80
1,5421,8.762,7.3837,75
2,5421,8.762,7.2356,81
3,5421,8.762,7.186,72
0,5422,8.762,7.1597,76
1,5422,8.762,7.381,68
2,5422,8.762,7.2162,78
3,5422,8.762,7.2954,84
0,5423,8.762,7.2266,76
1,5423,8.762,7.3494,77
2,5423,8.762,7.3541,71
3,5423,8.762,7.405,67
0,5424,8.762,7.2201,81
1,5424,8.762,7.3613,80
2,5424,8.762,7.2367,75
3,5424,8.762,7.3139,75
0,5425,8.762,7.3883,76
1,5425,8.762,7.4254,84
2,5425,8.762,7.2609,80
3,5425,8.762,7.3409,86
0,5426,8.762,7.3118,67
1,5426,8.762,7.2921,75
2,5426,8.762,7.148,83
3,5426,8.762,7.2653,77
0,5427,8.762,7.3721,76
1,5427,8.762,7.3111,76
2,5427,8.762,7.2576,70
3,5427,8.762,7.2098,82
0,5428,8.762,7.1885,81
1,5428,8.762,7.3094,78
2,5428,8.762,7.1391,84
3,5428,8.762,7.3416,78
0,5429,8.762,7.2984,68
1,5429,8.762,7.221,81
2,5429,8.762,7.3698,77
3,5429,8.762,7.2929,88
0,5430,8.762,7.3489,70
1,5430,8.762,7.2713,80
2,5430,8.762,7.2959,74
3,5430,8.762,7.3736,74
0,5431,8.762,7.2023,85
1,5431,8.762,7.3634,82
2,5431,8.762,7.4,82
3,5431,8.762,7.4693,73
0,5432,8.762,7.2427,78
1,5432,8.762,7.0875,81
2,5432,8.762,7.3043,71
3,5432,8.762,7.2995,76
0,5433,8.762,7.092,76
1,5433,8.762,7.2254,83
2,5433,8.762,7.4782,72
3,5433,8.762,7.374,79
0,5434,8.762,7.3844,68
1,5434,8.762,7.2769,84
2,5434,8.762,7.2643,75
3,5434,8.762,7.1232,80
0,5435,8.762,7.2132,77
1,5435,8.762,7.1978,77
2,5435,8.762,7.0971,79
3,5435,8.762,7.1683,78
0,5436,8.762,7.1189,81
1,5436,8.762,7.4198,77
2,5436,8.762,7.205,78
3,5436,8.762,7.5005,68
0,5437,8.762,7.4346,81
1,5437,8.762,7.2989,75
2,5437,8.762,7.2653,81
3,5437,8.762,7.1894,84
0,5438,8.762,7.3335,84
1,5438,8.762,7.2026,80
2,5438,8.762,7.1343,81
3,5438,8.762,7.2689,71
0,5439,8.762,7.2714,71
1,5439,8.762,7.2082,78
2,5439,8.762,7.3774,71
3,5439,8.762,7.3009,76
0,5440,8.762,7.3184,75
1,5440,8.762,7.2641,83
2,5440,8.762,7.3936,74
3,5440,8.762,7.2918,81
0,5441,8.762,7.2104,76
1,5441,8.762,7.32,75
2,5441,8.762,7.3373,79
3,5441,8.762,7.3642,76
0,5442,8.762,7.2146,78
1,5442,8.762,7.0683,93
2,5442,8.762,7.1741,88
3,5442,8.762,7.4047,67
0,5443,8.762,7.1932,73
1,5443,8.762,7.2891,69
2,5443,8.762,7.3713,70
3,5443,8.762,7.1974,78
0,5444,8.762,7.1822,79
1,5444,8.762,7.3198,77
2,5444,8.762,7.2393,72
3,5444,8.762,7.2144,82
0,5445,8.762,7.4228,70
1,5445,8.762,7.2972,84
2,5445,8.762,7.1329,85
3,5445,8.762,7.221,74
0,5446,8.762,7.2287,76
1,5446,8.762,7.2884,80
2,5446,8.762,7.2543,76
3,5446,8.762,7.2597,76
0,5447,8.762,7.2607,80
1,5447,8.762,7.1246,78
2,5447,8.762,7.2583,79
3,5447,8.762,7.2244,78
0,5448,8.762,7.2181,76
1,5448,8.762,7.3803,67
2,5448,8.762,7.3714,66
3,5448,8.762,7.1782,76
0,5449,8.762,7.2385,72
1,5449,8.762,7.1276,80
2,5449,8.762,7.3548,73
3,5449,8.762,7.2574,88
0,5450,8.762,7.2308,82
1,5450,8.762,7.2671,74
2,5450,8.762,7.2023,88
3,5450,8.762,7.4076,87
0,5451,8.762,7.3584,78
1,5451,8.762,7.3622,70
2,5451,8.762,7.255,78
3,5451,8.762,7.1342,81
0,5452,8.762,7.2005,86
1,5452,8.762,7.3185,76
2,5452,8.762,7.254,86
3,5452,8.762,7.4639,76
0,5453,8.762,7.1935,84
1,5453,8.762,7.3761,87
2,5453,8.762,7.3816,71
3,5453,8.762,7.2342,76
0,5454,8.762,7.3399,66
1,5454,8.762,7.3499,75
2,5454,8.762,7.2952,79
3,5454,8.762,7.3854,70
0,5455,8.762,7.2765,81
1,5455,8.762,7.2844,83
2,5455,8.762,7.3015,85
3,5455,8.762,7.3016,75
0,5456,8.762,7.1858,77
1,5456,8.762,7.2577,76
2,5456,8.762,7.0892,83
3,5456,8.762,7.241,81
0,5457,8.762,7.3831,67
1,5457,8.762,7.3731,70
2,5457,8.762,7.1157,76
3,5457,8.762,7.2336,78
0,5458,8.762,7.3535,79
1,5458,8.762,7.3846,71
2,5458,8.762,7.135,89
3,5458,8.762,7.4998,69
0,5459,8.762,7.3191,74
1,5459,8.762,7.0941,76
2,5459,8.762,7.1446,84
3,5459,8.762,7.2003,74
0,5460,8.762,7.3006,72
1,5460,8.762,7.3402,79
2,5460,8.762,7.1934,74
3,5460,8.762,7.3108,69
0,5461,8.762,7.1709,80
1,5461,8.762,7.3721,70
2,5461,8.762,7.3552,79
3,5461,8.762,7.3009,82
0,5462,8.762,7.4512,75
1,5462,8.762,7.3007,68
2,5462,8.762,7.3006,76
3,5462,8.762,7.2545,87
0,5463,8.762,7.251,73
1,5463,8.762,7.3195,66
2,5463,8.762,7.1739,87
3,5463,8.762,7.2939,80
0,5464,8.762,7.1783,76
1,5464,8.762,7.2469,79
2,5464,8.762,7.2129,77
3,5464,8.762,7.2109,82
0,5465,8.762,7.2122,84
1,5465,8.762,7.2849,82
2,5465,8.762,7.2466,88
3,5465,8.762,7.4437,66
0,5466,8.762,7.3215,72
1,5466,8.762,7.2669,70
2,5466,8.762,7.2164,83
3,5466,8.762,7.1622,71
0,5467,8.762,7.2636,70
1,5467,8.762,7.3171,79
2,5467,8.762,7.1982,77
3,5467,8.762,7.3406,78
0,5468,8.762,7.205,77
1,5468,8.762,7.2153,76
2,5468,8.762,7.3614,79
3,5468,8.762,7.2548,84
0,5469,8.762,7.1194,84
1,5469,8.762,7.2814,73
2,5469,8.762,7.4019,80
3,5469,8.762,7.2612,75
0,5470,8.762,7.2974,79
1,5470,8.762,7.21,73
2,5470,8.762,7.2646,76
3,5470,8.762,7.0914,79
0,5471,8.762,7.3295,79
1,5471,8.762,7.3746,69
2,5471,8.762,7.2668,80
3,5471,8.762,7.4025,74
0,5472,8.762,7.3462,78
1,5472,8.762,7.2331,88
2,5472,8.762,7.1783,76
3,5472,8.762,7.2881,75
0,5473,8.762,7.4408,74
1,5473,8.762,7.2507,81
2,5473,8.762,7.115,84
3,5473,8.762,7.4416,74
0,5474,8.762,7.3273,73
1,5474,8.762,7.3701,76
2,5474,8.762,7.1916,84
3,5474,8.762,7.1541,91
0,5475,8.762,7.3308,80
1,5475,8.762,7.221,86
2,5475,8.762,7.2584,78
3,5475,8.762,7.3012,76
0,5476,8.762,7.3298,69
1,5476,8.762,7.3565,72
2,5476,8.762,7.3804,77
3,5476,8.762,7.2517,73
0,5477,8.762,7.258,83
1,5477,8.762,7.215,90
2,5477,8.762,7.2605,74
3,5477,8.762,7.3658,77
0,5478,8.762,7.4128,70
1,5478,8.762,7.2321,75
2,5478,8.762,7.228,81
3,5478,8.762,7.1856,80
0,5479,8.762,7.2437,75
1,5479,8.762,7.0838,88
2,5479,8.762,7.4993,71
3,5479,8.762,7.3779,72
0,5480,8.762,7.3322,73
1,5480,8.762,7.2933,75
2,5480,8.762,7.3961,80
3,5480,8.762,7.2458,76
0,5481,8.762,7.3525,78
1,5481,8.762,7.1996,77
2,5481,8.762,7.2495,82
3,5481,8.762,7.273,77
0,5482,8.762,7.2831,80
1,5482,8.762,7.3876,77
2,5482,8.762,7.3836,78
3,5482,8.762,7.2373,72
0,5483,8.762,7.4605,69
1,5483,8.762,7.3301,68
2,5483,8.762,7.3086,72
3,5483,8.762,7.2303,84
0,5484,8.762,7.1197,74
1,5484,8.762,7.3031,76
2,5484,8.762,7.317,70
3,5484,8.762,7.2413,79
0,5485,8.762,7.1306,89
1,5485,8.762,7.4602,69
2,5485,8.762,7.3057,81
3,5485,8.762,7.2826,76
0,5486,8.762,7.3627,71
1,5486,8.762,7.3083,73
2,5486,8.762,7.1852,77
3,5486,8.762,7.2835,78
0,5487,8.762,7.1249,75
1,5487,8.762,7.2878,83
2,5487,8.762,7.3415,79
3,5487,8.762,7.1653,86
0,5488,8.762,7.2061,81
1,5488,8.762,7.3764,70
2,5488,8.762,7.5152,72
3,5488,8.762,7.3628,73
0,5489,8.762,7.2683,76
1,5489,8.762,7.4416,70
2,5489,8.762,7.2956,81
3,5489,8.762,7.3098,82
0,5490,8.762,7.3083,72
1,5490,8.762,7.2986,77
2,5490,8.762,7.0877,86
3,5490,8.762,7.2824,83
0,5491,8.762,7.2761,78
1,5491,8.762,7.3187,86
2,5491,8.762,7.23,83
3,5491,8.762,7.3893,80
0,5492,8.762,7.2718,86
1,5492,8.762,7.3263,70
2,5492,8.762,7.2711,78
3,5492,8.762,7.1727,72
0,5493,8.762,7.2747,83
1,5493,8.762,7.2506,73
2,5493,8.762,7.1856,82
3,5493,8.762,7.4094,75
0,5494,8.762,7.1189,81
1,5494,8.762,7.2731,76
2,5494,8.762,7.3489,69
3,5494,8.762,7.2394,73
0,5495,8.762,7.2452,77
1,5495,8.762,7.4987,74
2,5495,8.762,7.2742,77
3,5495,8.762,7.1991,82
0,5496,8.762,7.1846,83
1,5496,8.762,7.461,76
2,5496,8.762,7.2296,71
3,5496,8.762,7.3439,73
0,5497,8.762,7.1708,75
1,5497,8.762,7.3208,81
2,5497,8.762,7.3255,87
3,5497,8.762,7.3142,74
0,5498,8.762,7.2447,85
1,5498,8.762,7.2654,76
2,5498,8.762,7.2596,76
3,5498,8.762,7.3015,81
0,5499,8.762,7.3359,79
1,5499,8.762,7.2522,82
2,5499,8.762,7.4221,73
3,5499,8.762,7.3074,73
0,5500,8.762,7.5238,73
1,5500,8.762,7.2394,79
2,5500,8.762,7.2303,80
3,5500,8.762,7.3019,73
0,5501,8.762,7.3259,82
1,5501,8.762,7.2949,73
2,5501,8.762,7.2226,74
3,5501,8.762,7.1105,80
0,5502,8.762,7.4046,70
1,5502,8.762,7.1788,79
2,5502,8.762,7.302,74
3,5502,8.762,7.2002,79
0,5503,8.762,7.3382,71
1,5503,8.762,7.2907,76
2,5503,8.762,7.3439,78
3,5503,8.762,7.2223,78
0,5504,8.762,7.262,73
1,5504,8.762,7.2768,75
2,5504,8.762,7.4,72
3,5504,8.762,7.3066,65
0,5505,8.762,7.3131,76
1,5505,8.762,7.2327,81
2,5505,8.762,7.383,70
3,5505,8.762,7.2765,77
0,5506,8.762,7.2459,78
1,5506,8.762,7.2023,84
2,5506,8.762,7.3641,68
3,5506,8.762,7.3641,80
0,5507,8.762,7.5423,68
1,5507,8.762,7.3809,70
2,5507,8.762,7.3621,68
3,5507,8.762,7.2569,87
0,5508,8.762,7.4271,71
1,5508,8.762,7.254,76
2,5508,8.762,7.3703,71
3,5508,8.762,7.4718,71
0,5509,8.762,7.3642,67
1,5509,8.762,7.078,86
2,5509,8.762,7.2715,72
3,5509,8.762,7.16,76
0,5510,8.762,7.1327,77
1,5510,8.762,7.2494,74
2,5510,8.762,7.4024,65
3,5510,8.762,7.3961,73
0,5511,8.762,7.3277,83
1,5511,8.762,7.3479,68
2,5511,8.762,7.4164,78
3,5511,8.762,7.3318,74
0,5512,8.762,7.3893,69
1,5512,8.762,7.2518,74
2,5512,8.762,7.2374,81
3,5512,8.762,7.3597,74
0,5513,8.762,7.2546,88
1,5513,8.762,7.2769,77
2,5513,8.762,7.2959,81
3,5513,8.762,7.3282,73
0,5514,8.762,7.4615,66
1,5514,8.762,7.3357,70
2,5514,8.762,7.2111,81
3,5514,8.762,7.3864,71
0,5515,8.762,7.3619,78
1,5515,8.762,7.1354,92
2,5515,8.762,7.4613,76
3,5515,8.762,7.3174,76
0,5516,8.762,7.3193,73
1,5516,8.762,7.2604,80
2,5516,8.762,7.2175,85
3,5516,8.762,7.1938,74
0,5517,8.762,7.3235,72
1,5517,8.762,7.202,80
2,5517,8.762,7.4303,72
3,5517,8.762,7.1622,77
0,5518,8.762,7.342,74
1,5518,8.762,7.4449,69
2,5518,8.762,7.2598,72
3,5518,8.762,7.4159,72
0,5519,8.762,7.2879,80
1,5519,8.762,7.2564,74
2,5519,8.762,7.2325,86
3,5519,8.762,7.3015,81
0,5520,8.762,7.3301,81
1,5520,8.762,7.2542,88
2,5520,8.762,7.3715,75
3,5520,8.762,7.3062,70
0,5521,8.762,7.2866,75
1,5521,8.762,7.1759,78
2,5521,8.762,7.2944,74
3,5521,8.762,7.2482,74
0,5522,8.762,7.3416,71
1,5522,8.762,7.3121,73
2,5522,8.762,7.3428,76
3,5522,8.762,7.3579,67
0,5523,8.762,7.3061,78
1,5523,8.762,7.4319,78
2,5523,8.762,7.1954,70
3,5523,8.762,7.3917,80
0,5524,8.762,7.2397,79
1,5524,8.762,7.3173,75
2,5524,8.762,7.2343,81
3,5524,8.762,7.4076,78
0,5525,8.762,7.332,71
1,5525,8.762,7.3479,73
2,5525,8.762,7.3592,75
3,5525,8.762,7.2807,77
0,5526,8.762,7.1532,87
1,5526,8.762,7.264,73
2,5526,8.762,7.1807,82
3,5526,8.762,7.2764,66
0,5527,8.762,7.0664,83
1,5527,8.762,7.3398,82
2,5527,8.762,7.4068,69
3,5527,8.762,7.2307,75
0,5528,8.762,7.2743,74
1,5528,8.762,7.2329,83
2,5528,8.762,7.14,75
3,5528,8.762,7.3961,74
0,5529,8.762,7.3628,69
1,5529,8.762,7.128,76
2,5529,8.762,7.4195,75
3,5529,8.762,7.2096,75
0,5530,8.762,7.3044,78
1,5530,8.762,7.2259,82
2,5530,8.762,7.1399,85
3,5530,8.762,7.2145,77
0,5531,8.762,7.2592,77
1,5531,8.762,7.3976,67
2,5531,8.762,7.2135,83
3,5531,8.762,7.3248,71
0,5532,8.762,7.1597,81
1,5532,8.762,7.146,83
2,5532,8.762,7.3418,71
3,5532,8.762,7.3121,80
0,5533,8.762,7.4705,70
1,5533,8.762,7.1823,72
2,5533,8.762,7.1813,75
3,5533,8.762,7.386,74
0,5534,8.762,7.168,82
1,5534,8.762,7.3024,76
2,5534,8.762,7.2835,87
3,5534,8.762,7.2319,69
0,5535,8.762,7.3859,85
1,5535,8.762,7.3296,73
2,5535,8.762,7.2054,73
3,5535,8.762,7.3851,75
0,5536,8.762,7.2517,75
1,5536,8.762,7.0802,82
2,5536,8.762,7.1747,78
3,5536,8.762,7.4437,71
0,5537,8.762,7.2637,74
1,5537,8.762,7.313,68
2,5537,8.762,7.3571,75
3,5537,8.762,7.3164,82
0,5538,8.762,7.1269,81
1,5538,8.762,7.228,78
2,5538,8.762,7.1462,82
3,5538,8.762,7.3058,76
0,5539,8.762,7.004,70
1,5539,8.762,7.3595,67
2,5539,8.762,7.0954,80
3,5539,8.762,7.2155,79
0,5540,8.762,7.2954,77
1,5540,8.762,7.2906,67
2,5540,8.762,7.1368,82
3,5540,8.762,7.1618,71
0,5541,8.762,7.1307,78
1,5541,8.762,7.3832,76
2,5541,8.762,7.3507,69
3,5541,8.762,7.1485,81
0,5542,8.762,7.2904,71
1,5542,8.762,7.2298,80
2,5542,8.762,7.3144,73
3,5542,8.762,7.3027,82
0,5543,8.762,7.3507,78
1,5543,8.762,7.2237,81
2,5543,8.762,7.3043,79
3,5543,8.762,7.2136,75
0,5544,8.762,7.3434,82
1,5544,8.762,7.3839,75
2,5544,8.762,7.327,84
3,5544,8.762,7.2392,75
0,5545,8.762,7.2413,78
1,5545,8.762,7.1816,77
2,5545,8.762,7.127,89
3,5545,8.762,7.1856,73
0,5546,8.762,7.2888,74
1,5546,8.762,7.3283,83
2,5546,8.762,7.2772,78
3,5546,8.762,7.3025,72
0,5547,8.762,7.3245,81
1,5547,8.762,7.403,75
2,5547,8.762,7.2326,77
3,5547,8.762,7.2525,76
0,5548,8.762,7.0955,80
1,5548,8.762,7.1935,73
2,5548,8.762,7.2097,76
3,5548,8.762,7.3399,82
0,5549,8.762,7.2129,78
1,5549,8.762,7.3759,74
2,5549,8.762,7.1442,82
3,5549,8.762,7.2241,85
0,5550,8.762,7.0429,85
1,5550,8.762,7.1833,72
2,5550,8.762,7.3273,80
3,5550,8.762,7.4264,67
0,5551,8.762,7.2573,79
1,5551,8.762,7.2309,89
2,5551,8.762,7.2741,75
3,5551,8.762,7.1512,75
0,5552,8.762,7.3157,78
1,5552,8.762,7.1727,84
2,5552,8.762,7.3904,72
3,5552,8.762,7.2229,73
0,5553,8.762,7.2601,79
1,5553,8.762,7.3348,76
2,5553,8.762,7.3016,81
3,5553,8.762,7.3978,68
0,5554,8.762,7.352,77
1,5554,8.762,7.2133,89
2,5554,8.762,7.4986,66
3,5554,8.762,7.2225,83
0,5555,8.762,7.2024,75
1,5555,8.762,7.3968,64
2,5555,8.762,7.17,79
3,5555,8.762,7.346,72
0,5556,8.762,7.374,64
1,5556,8.762,7.273,70
2,5556,8.762,7.2752,86
3,5556,8.762,7.2479,77
0,5557,8.762,7.2521,78
1,5557,8.762,7.3547,85
2,5557,8.762,7.4568,68
3,5557,8.762,7.2488,77
0,5558,8.762,7.3787,79
1,5558,8.762,7.2587,77
2,5558,8.762,7.3049,86
3,5558,8.762,7.3892,70
0,5559,8.762,7.2132,70
1,5559,8.762,7.3694,69
2,5559,8.762,7.2839,68
3,5559,8.762,7.4132,79
0,5560,8.762,7.3336,76
1,5560,8.762,7.3059,79
2,5560,8.762,7.1738,75
3,5560,8.762,7.3578,78
0,5561,8.762,7.3044,84
1,5561,8.762,7.335,72
2,5561,8.762,7.2028,79
3,5561,8.762,7.2229,86
0,5562,8.762,7.2596,76
1,5562,8.762,7.2516,71
2,5562,8.762,7.1931,82
3,5562,8.762,7.3507,72
0,5563,8.762,7.2038,83
1,5563,8.762,7.336,78
2,5563,8.762,7.1942,71
3,5563,8.762,7.3566,70
0,5564,8.762,7.2729,85
1,5564,8.762,7.2807,77
2,5564,8.762,7.3872,83
3,5564,8.762,7.2819,84
0,5565,8.762,7.3832,66
1,5565,8.762,7.4291,71
2,5565,8.762,7.1186,79
3,5565,8.762,7.3627,66
0,5566,8.762,7.2379,86
1,5566,8.762,7.2441,79
2,5566,8.762,7.2466,79
3,5566,8.762,7.4388,68
0,5567,8.762,7.1873,76
1,5567,8.762,7.2991,76
2,5567,8.762,7.3653,72
3,5567,8.762,7.0859,80
0,5568,8.762,7.2397,76
1,5568,8.762,7.185,80
2,5568,8.762,7.3203,81
3,5568,8.762,7.3051,75
0,5569,8.762,7.1562,88
1,5569,8.762,7.1959,90
2,5569,8.762,7.2657,87
3,5569,8.762,7.3855,76
0,5570,8.762,7.4068,73
1,5570,8.762,7.24,79
2,5570,8.762,7.2776,73
3,5570,8.762,7.3203,71
0,5571,8.762,7.2777,77
1,5571,8.762,7.2371,74
2,5571,8.762,7.2573,78
3,5571,8.762,7.2838,77
0,5572,8.762,7.3813,71
1,5572,8.762,7.3799,80
2,5572,8.762,7.2819,73
3,5572,8.762,7.3928,85
0,5573,8.762,7.4692,69
1,5573,8.762,7.1734,83
2,5573,8.762,7.1978,75
3,5573,8.762,7.3619,76
0,5574,8.762,7.2782,76
1,5574,8.762,7.3125,74
2,5574,8.762,7.1133,89
3,5574,8.762,7.3339,73
0,5575,8.762,7.3383,68
1,5575,8.762,7.2791,74
2,5575,8.762,7.1382,83
3,5575,8.762,7.3773,74
0,5576,8.762,7.2825,81
1,5576,8.762,7.3906,71
2,5576,8.762,7.2574,76
3,5576,8.762,7.1834,77
0,5577,8.762,7.2876,77
1,5577,8.762,7.1603,86
2,5577,8.762,7.2241,75
3,5577,8.762,7.2423,78
0,5578,8.762,7.1838,88
1,5578,8.762,7.281,75
2,5578,8.762,7.0665,77
3,5578,8.762,7.207,70
0,5579,8.762,7.2464,80
1,5579,8.762,7.282,73
2,5579,8.762,7.3193,76
3,5579,8.762,7.2746,76
0,5580,8.762,7.2409,81
1,5580,8.762,7.2174,87
2,5580,8.762,7.309,85
3,5580,8.762,7.3937,72
0,5581,8.762,7.36,77
1,5581,8.762,7.2235,84
2,5581,8.762,7.3073,64
3,5581,8.762,7.2052,86
0,5582,8.762,7.1905,75
1,5582,8.762,7.3382,81
2,5582,8.762,7.3336,80
3,5582,8.762,7.3864,74
0,5583,8.762,7.2643,84
1,5583,8.762,7.2135,82
2,5583,8.762,7.4062,69
3,5583,8.762,7.267,74
0,5584,8.762,7.3559,68
1,5584,8.762,7.4231,69
2,5584,8.762,7.3236,73
3,5584,8.762,7.3286,69
0,5585,8.762,7.3159,81
1,5585,8.762,7.2652,76
2,5585,8.762,7.1226,82
3,5585,8.762,7.3275,75
0,5586,8.762,7.1877,77
1,5586,8.762,7.2959,70
2,5586,8.762,7.3637,82
3,5586,8.762,7.1711,74
0,5587,8.762,7.1743,77
1,5587,8.762,7.2601,72
2,5587,8.762,7.3108,70
3,5587,8.762,7.2732,78
0,5588,8.762,7.4985,65
1,5588,8.762,7.24,70
2,5588,8.762,7.2377,86
3,5588,8.762,7.2148,80
0,5589,8.762,7.2743,72
1,5589,8.762,7.2008,81
2,5589,8.762,7.3074,74
3,5589,8.762,7.3011,82
0,5590,8.762,7.2158,77
1,5590,8.762,7.3145,70
2,5590,8.762,7.235,82
3,5590,8.762,7.291,85
0,5591,8.762,7.3074,72
1,5591,8.762,7.3282,80
2,5591,8.762,7.3433,65
3,5591,8.762,7.3389,84
0,5592,8.762,7.1436,85
1,5592,8.762,7.1874,86
2,5592,8.762,7.2069,83
3,5592,8.762,7.4416,81
0,5593,8.762,7.2462,75
1,5593,8.762,7.2779,72
2,5593,8.762,7.2181,85
3,5593,8.762,7.3303,78
0,5594,8.762,7.3982,78
1,5594,8.762,7.2665,80
2,5594,8.762,7.3297,74
3,5594,8.762,7.127,71
0,5595,8.762,7.4322,72
1,5595,8.762,7.2694,75
2,5595,8.762,7.3376,79
3,5595,8.762,7.2172,88
0,5596,8.762,7.1883,77
1,5596,8.762,7.405,71
2,5596,8.762,7.2795,79
3,5596,8.762,7.2488,86
0,5597,8.762,7.1833,79
1,5597,8.762,7.3311,71
2,5597,8.762,7.3491,68
3,5597,8.762,7.1287,87
0,5598,8.762,7.3089,76
1,5598,8.762,7.3662,71
2,5598,8.762,7.3856,79
3,5598,8.762,7.4653,61
0,5599,8.762,7.1092,80
1,5599,8.762,7.2374,85
2,5599,8.762,7.4304,65
3,5599,8.762,7.3032,78
0,5600,8.762,7.227,74
1,5600,8.762,7.2484,76
2,5600,8.762,7.222,80
3,5600,8.762,7.3429,77
0,5601,8.762,7.3296,86
1,5601,8.762,7.3391,72
2,5601,8.762,7.2647,79
3,5601,8.762,7.2221,82
0,5602,8.762,7.3059,85
1,5602,8.762,7.2882,78
2,5602,8.762,7.172,83
3,5602,8.762,7.3871,77
0,5603,8.762,7.317,76
1,5603,8.762,7.3457,74
2,5603,8.762,7.2388,74
3,5603,8.762,7.3697,70
0,5604,8.762,7.3385,73
1,5604,8.762,7.3356,72
2,5604,8.762,7.2422,78
3,5604,8.762,7.285,70
0,5605,8.762,7.1634,83
1,5605,8.762,7.3237,77
2,5605,8.762,7.4443,74
3,5605,8.762,7.2178,80
0,5606,8.762,7.2524,71
1,5606,8.762,7.2571,73
2,5606,8.762,7.2927,78
3,5606,8.762,7.3734,72
0,5607,8.762,7.3817,74
1,5607,8.762,7.2688,72
2,5607,8.762,7.4195,72
3,5607,8.762,7.3549,69
0,5608,8.762,7.1076,80
1,5608,8.762,7.2148,79
2,5608,8.762,7.3606,77
3,5608,8.762,7.2761,82
0,5609,8.762,7.4099,73
1,5609,8.762,7.3022,71
2,5609,8.762,7.2319,72
3,5609,8.762,7.2925,81
0,5610,8.762,7.2927,87
1,5610,8.762,7.3198,78
2,5610,8.762,7.3774,69
3,5610,8.762,7.182,89
0,5611,8.762,7.3495,73
1,5611,8.762,7.2708,81
2,5611,8.762,7.2473,82
3,5611,8.762,7.3378,73
0,5612,8.762,7.145,82
1,5612,8.762,7.1647,96
2,5612,8.762,7.2448,78
3,5612,8.762,7.3453,73
0,5613,8.762,7.3042,72
1,5613,8.762,7.3716,65
2,5613,8.762,7.3212,75
3,5613,8.762,7.4295,71
0,5614,8.762,7.3365,77
1,5614,8.762,7.1801,77
2,5614,8.762,7.3817,70
3,5614,8.762,7.2822,76
0,5615,8.762,7.2329,80
1,5615,8.762,7.2984,77
2,5615,8.762,7.1889,83
3,5615,8.762,7.2235,76
0,5616,8.762,7.3368,73
1,5616,8.762,7.1799,74
2,5616,8.762,7.1022,85
3,5616,8.762,7.0418,87
0,5617,8.762,7.3615,84
1,5617,8.762,7.362,77
2,5617,8.762,7.334,73
3,5617,8.762,7.2542,73
0,5618,8.762,7.2531,81
1,5618,8.762,7.2508,79
2,5618,8.762,7.2989,73
3,5618,8.762,7.3357,76
0,5619,8.762,7.3442,77
1,5619,8.762,7.2811,78
2,5619,8.762,7.1995,83
3,5619,8.762,7.2635,80
0,5620,8.762,7.3916,76
1,5620,8.762,7.2167,79
2,5620,8.762,7.4858,65
3,5620,8.762,7.0804,68
0,5621,8.762,7.5026,66
1,5621,8.762,7.2566,80
2,5621,8.762,7.3207,83
3,5621,8.762,7.3199,72
0,5622,8.762,7.4472,76
1,5622,8.762,7.1238,84
2,5622,8.762,7.3655,84
3,5622,8.762,7.3616,75
0,5623,8.762,7.2544,80
1,5623,8.762,7.2728,79
2,5623,8.762,7.171,77
3,5623,8.762,7.342,71
0,5624,8.762,7.2975,82
1,5624,8.762,7.4324,67
2,5624,8.762,7.2562,75
3,5624,8.762,7.3492,73
0,5625,8.762,7.1733,83
1,5625,8.762,7.3664,71
2,5625,8.762,7.2823,71
3,5625,8.762,7.2444,76
0,5626,8.762,7.3148,84
1,5626,8.762,7.3781,82
2,5626,8.762,7.4497,75
3,5626,8.762,7.3238,84
0,5627,8.762,7.3693,73
1,5627,8.762,7.3029,72
2,5627,8.762,7.4485,65
3,5627,8.762,7.1602,75
0,5628,8.762,7.4089,72
1,5628,8.762,7.2299,73
2,5628,8.762,7.2321,74
3,5628,8.762,7.2373,71
0,5629,8.762,7.1537,84
1,5629,8.762,7.2789,80
2,5629,8.762,7.3177,76
3,5629,8.762,7.299,80
0,5630,8.762,7.3617,83
1,5630,8.762,7.1744,82
2,5630,8.762,7.3498,77
3,5630,8.762,7.1937,84
0,5631,8.762,7.2744,76
1,5631,8.762,7.2521,84
2,5631,8.762,7.4242,71
3,5631,8.762,7.4159,72
0,5632,8.762,7.1141,82
1,5632,8.762,7.288,77
